"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0.138888888888889,0,0.0985915492957746,0,0,0,0,1,1,1,1,1,0.0135135135135135,1,1,1,0.957142857142857,1,1,1,1,1,1,1,0.558823529411765,1,1,1,1,1,1,1,0,0,0,0,0.0632911392405063,0,0.0506329113924051,0,0.027027027027027,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0.140845070422535,0,0.106060606060606,0,0,0,0,1,1,1,1,1,0.0147058823529412,1,1,1,0.955223880597015,1,1,1,1,1,1,1,0.578125,1,1,1,1,1,1,1,0,0,0,0,0.0563380281690141,0,0.0405405405405405,0,0.0273972602739726,0,0,0,0,0,0,0,0,0.0298507462686567,0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0.126984126984127,0,0.0819672131147541,0,0,0,0,1,1,1,1,1,0.0161290322580645,1,1,1,0.951612903225806,1,1,1,1,1,1,1,0.524590163934426,1,1,1,1,1,1,1,0,0,0,0,0.0461538461538462,0,0.028169014084507,0,0.015625,0,0,0,0,0,0,0,0,0.0158730158730159,0,0,0,0,0,0,0
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0.149253731343284,0,0.0806451612903226,0,0,0,0,1,1,1,1,1,0.0147058823529412,1,1,1,0.967741935483871,1,1,1,1,1,1,1,0.507692307692308,1,1,1,1,1,1,1,0,0,0,0,0.0422535211267606,0,0.0405405405405405,0,0.0285714285714286,0,0,0,0,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.923076923076923,1,0.942028985507246,1,0.970149253731343,1,1,1,1,1,1,1,1,0.953846153846154,1,1,1,1,1,1,1
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491803278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.955223880597015,1,0.957142857142857,1,0.970149253731343,1,1,1,1,1,1,1,1,0.983606557377049,1,1,1,1,1,1,1
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.938461538461538,1,0.957142857142857,1,0.984615384615385,1,1,1,1,1,1,1,1,0.954545454545455,1,1,1,1,1,1,1
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.936507936507937,1,0.955223880597015,1,0.983333333333333,1,1,1,1,1,1,1,1,0.949152542372881,1,1,1,1,1,1,1
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857142857143,0,0.0136986301369863,0,0,0,0,0.0625,0.0579710144927536,0.0563380281690141,0.0540540540540541,0.0579710144927536,0,0.0769230769230769,0.0735294117647059,0.0704225352112676,0.123076923076923,0.0441176470588235,0.0428571428571429,0.0447761194029851,0.0579710144927536,0.0625,0.0757575757575758,0.0606060606060606,0.0597014925373134,0.0625,0.0461538461538462,0.0428571428571429,0.0632911392405063,0.0563380281690141,0.0461538461538462,0.0422535211267606,0.923076923076923,0.955223880597015,0.938461538461538,0.936507936507937,1,0.953846153846154,1,0.926470588235294,1,0.938461538461538,0.956521739130435,0.920634920634921,0.944444444444444,0.956521739130435,0.940298507462687,0.958333333333333,0.942028985507246,1,0.924242424242424,0.938461538461538,0.943661971830986,0.958904109589041,0.944444444444444,0.958333333333333,0.942028985507246
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.953846153846154,1,0.957142857142857,1,0.969230769230769,1,1,1,1,1,1,1,1,0.967741935483871,1,1,1,1,1,1,1
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0428571428571429,0.0405405405405405,0.0394736842105263,0.0434782608695652,0,0.0597014925373134,0.0547945205479452,0.0526315789473684,0.1,0.0285714285714286,0.0416666666666667,0.0416666666666667,0.0428571428571429,0.0434782608695652,0.0571428571428571,0.0416666666666667,0.0428571428571429,0.0563380281690141,0.0303030303030303,0.0273972602739726,0.0506329113924051,0.0405405405405405,0.028169014084507,0.0405405405405405,0.942028985507246,0.957142857142857,0.957142857142857,0.955223880597015,1,0.957142857142857,1,0.946666666666667,1,0.957746478873239,0.971830985915493,0.941176470588235,0.960526315789474,0.972222222222222,0.956521739130435,0.96,0.957746478873239,1,0.944444444444444,0.955223880597015,0.959459459459459,0.960526315789474,0.960526315789474,0.973684210526316,0.958904109589041
"83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.926470588235294,1,0.946666666666667,1,0.971830985915493,1,1,1,1,1,1,1,1,0.955223880597015,1,1,1,1,1,1,1
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0.0147058823529412,0.0289855072463768,0.0144927536231884,0.03125,0,0.032258064516129,0.0298507462686567,0.0289855072463768,0.0597014925373134,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.0307692307692308,0.0327868852459016,0.0158730158730159,0.03125,0.0307692307692308,0.0161290322580645,0.0142857142857143,0.027027027027027,0.0273972602739726,0.015625,0.0285714285714286,0.970149253731343,0.970149253731343,0.984615384615385,0.983333333333333,1,0.969230769230769,1,0.971830985915493,1,0.984375,0.970149253731343,0.96875,0.985915492957746,0.985294117647059,0.984375,0.985714285714286,0.970588235294118,1,0.969230769230769,0.967741935483871,0.985714285714286,0.971428571428571,0.985507246376812,0.985074626865672,0.970149253731343
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.938461538461538,1,0.957746478873239,1,0.984375,1,1,1,1,1,1,1,1,0.96875,1,1,1,1,1,1,1
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.956521739130435,1,0.971830985915493,1,0.970149253731343,1,1,1,1,1,1,1,1,0.969230769230769,1,1,1,1,1,1,1
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.920634920634921,1,0.941176470588235,1,0.96875,1,1,1,1,1,1,1,1,0.948275862068966,1,1,1,1,1,1,1
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.944444444444444,1,0.960526315789474,1,0.985915492957746,1,1,1,1,1,1,1,1,0.957746478873239,1,1,1,1,1,1,1
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.956521739130435,1,0.972222222222222,1,0.985294117647059,1,1,1,1,1,1,1,1,0.953846153846154,1,1,1,1,1,1,1
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.940298507462687,1,0.956521739130435,1,0.984375,1,1,1,1,1,1,1,1,0.967213114754098,1,1,1,1,1,1,1
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447761194029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.958333333333333,1,0.96,1,0.985714285714286,1,1,1,1,1,1,1,1,0.985507246376812,1,1,1,1,1,1,1
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.942028985507246,1,0.957746478873239,1,0.970588235294118,1,1,1,1,1,1,1,1,0.970149253731343,1,1,1,1,1,1,1
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0.0144927536231884,0,0,0,0,0.0327868852459016,0.0461538461538462,0.0447761194029851,0.0294117647058824,0.0454545454545455,0,0.0476190476190476,0.0454545454545455,0.0441176470588235,0.0952380952380952,0.0307692307692308,0.0298507462686567,0.0307692307692308,0.0327868852459016,0.046875,0.05,0.0461538461538462,0.0483870967741935,0.0338983050847458,0.0338983050847458,0.0303030303030303,0.0416666666666667,0.0298507462686567,0.0158730158730159,0.0153846153846154,0.953846153846154,0.983606557377049,0.954545454545455,0.949152542372881,1,0.967741935483871,1,0.955223880597015,1,0.96875,0.969230769230769,0.948275862068966,0.957746478873239,0.953846153846154,0.967213114754098,0.985507246376812,0.970149253731343,1,0.950819672131147,0.950819672131147,0.955223880597015,0.985714285714286,0.970588235294118,0.970149253731343,0.96969696969697
"94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.924242424242424,1,0.944444444444444,1,0.969230769230769,1,1,1,1,1,1,1,1,0.950819672131147,1,1,1,1,1,1,1
"95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.938461538461538,1,0.955223880597015,1,0.967741935483871,1,1,1,1,1,1,1,1,0.950819672131147,1,1,1,1,1,1,1
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.943661971830986,1,0.959459459459459,1,0.985714285714286,1,1,1,1,1,1,1,1,0.955223880597015,1,1,1,1,1,1,1
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.958904109589041,1,0.960526315789474,1,0.971428571428571,1,1,1,1,1,1,1,1,0.985714285714286,1,1,1,1,1,1,1
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.944444444444444,1,0.960526315789474,1,0.985507246376812,1,1,1,1,1,1,1,1,0.970588235294118,1,1,1,1,1,1,1
"99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.958333333333333,1,0.973684210526316,1,0.985074626865672,1,1,1,1,1,1,1,1,0.970149253731343,1,1,1,1,1,1,1
"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.942028985507246,1,0.958904109589041,1,0.970149253731343,1,1,1,1,1,1,1,1,0.96969696969697,1,1,1,1,1,1,1
